Population,NestID,Fband,Year,Attempt,JulianFED,Clutch,MinHatch,Banded,Exp,Exclude,Nage,Mass
KY,4157,190159679,2013,1,97,5,5,5,,,11,13.6
KY,4217,190159698,2013,1,102,5,5,5,,,10,26
KY,4217,190159698,2013,1,102,5,5,5,,,10,24.3
KY,4217,190159698,2013,1,102,5,5,5,,,10,24
KY,4217,190159698,2013,1,102,5,5,5,,,10,23.4
KY,4217,190159698,2013,1,102,5,5,5,,,10,17.7
KY,4219,190159698,2013,3,164,4,0,0,,,10,20.7
KY,4219,190159698,2013,3,164,4,0,0,,,10,16.6
KY,4219,190159698,2013,3,164,4,0,0,,,10,14.4
KY,4199,190159711,2013,3,157,5,5,1,,,10,21.9
KY,4146,190159729,2013,1,100,5,4,4,,,10,25.2
KY,4146,190159729,2013,1,100,5,4,4,,,10,25.1
KY,4146,190159729,2013,1,100,5,4,4,,,10,24
KY,4146,190159729,2013,1,100,5,4,4,,,10,22.5
KY,4221,190159737,2013,1,163,5,4,4,AS,,10,21.5
KY,4221,190159737,2013,1,163,5,4,4,AS,,10,18.4
KY,4221,190159737,2013,1,163,5,4,4,AS,,10,17.6
KY,4221,190159737,2013,1,163,5,4,4,AS,,10,17.6
KY,4222,190159737,2013,2,200,5,4,3,,,10,20.4
KY,4222,190159737,2013,2,200,5,4,3,,,10,20.4
KY,4222,190159737,2013,2,200,5,4,3,,,10,20.2
KY,4088,190159767,2013,1,144,5,4,3,,,10,22.5
KY,4088,190159767,2013,1,144,5,4,3,,,10,21.2
KY,4088,190159767,2013,1,144,5,4,3,,,10,20.2
KY,4182,190159768,2013,1,106,5,4,4,,,10,15.5
KY,4182,190159768,2013,1,106,5,4,4,,,10,14.7
KY,4182,190159768,2013,1,106,5,4,4,,,10,13.1
KY,4182,190159768,2013,1,106,5,4,4,,,10,9.7
KY,4144,190159794,2013,4,161,5,2,1,,,10,20.8
KY,4228,190159840,2013,1,93,6,6,6,,,11,23.3
KY,4228,190159840,2013,1,93,6,6,6,,,11,23.1
KY,4228,190159840,2013,1,93,6,6,6,,,11,22.9
KY,4228,190159840,2013,1,93,6,6,6,,,11,21.7
KY,4228,190159840,2013,1,93,6,6,6,,,11,21.5
KY,4228,190159840,2013,1,93,6,6,6,,,11,20.1
KY,4229,190159840,2013,2,135,6,6,6,,,10,24.6
KY,4229,190159840,2013,2,135,6,6,6,,,10,23.8
KY,4229,190159840,2013,2,135,6,6,6,,,10,23.8
KY,4229,190159840,2013,2,135,6,6,6,,,10,22.4
KY,4229,190159840,2013,2,135,6,6,6,,,10,21.6
KY,4229,190159840,2013,2,135,6,6,6,,,10,21.2
KY,4230,190159840,2013,3,172,6,4,4,,,10,22.4
KY,4230,190159840,2013,3,172,6,4,4,,,10,21
KY,4230,190159840,2013,3,172,6,4,4,,,10,20.7
KY,4230,190159840,2013,3,172,6,4,4,,,10,19.6
KY,4231,190159840,2013,4,213,4,4,2,,,10,18.6
KY,4231,190159840,2013,4,213,4,4,2,,,10,17.1
KY,4100,190159916,2013,1,141,5,5,3,AS,,10,23.8
KY,4100,190159916,2013,1,141,5,5,3,AS,,10,21.7
KY,4100,190159916,2013,1,141,5,5,3,AS,,10,13.6
KY,4153,190159939,2013,1,100,5,3,3,,,11,26.7
KY,4153,190159939,2013,1,100,5,3,3,,,11,25.3
KY,4153,190159939,2013,1,100,5,3,3,,,11,24.3
KY,4137,190159949,2013,1,103,5,4,3,,,10,20.3
KY,4137,190159949,2013,1,103,5,4,3,,,10,17.9
KY,4137,190159949,2013,1,103,5,4,3,,,10,14.7
KY,4191,190159953,2013,1,97,5,5,5,,,10,21.4
KY,4191,190159953,2013,1,97,5,5,5,,,10,20.4
KY,4191,190159953,2013,1,97,5,5,5,,,10,20.3
KY,4191,190159953,2013,1,97,5,5,5,,,10,18.2
KY,4191,190159953,2013,1,97,5,5,5,,,10,8.9
KY,4298,190159979,2013,4,210,5,5,3,,,9,22.6
KY,4298,190159979,2013,4,210,5,5,3,,,9,22.3
KY,4298,190159979,2013,4,210,5,5,3,,,9,18.1
KY,4127,228160333,2013,1,98,6,5,4,TR,,11,26.2
KY,4127,228160333,2013,1,98,6,5,4,TR,,11,24.7
KY,4127,228160333,2013,1,98,6,5,4,TR,,11,21.8
KY,4127,228160333,2013,1,98,6,5,4,TR,,11,21.6
KY,4128,228160333,2013,2,133,6,5,2,,,10,22.4
KY,4128,228160333,2013,2,133,6,5,2,,,10,22.1
KY,4129,228160333,2013,3,167,5,5,4,,,10,22.9
KY,4129,228160333,2013,3,167,5,5,4,,,10,22.4
KY,4129,228160333,2013,3,167,5,5,4,,,10,21.7
KY,4129,228160333,2013,3,167,5,5,4,,,10,14.2
KY,4205,234100796,2013,1,89,5,5,5,,,10,23.6
KY,4205,234100796,2013,1,89,5,5,5,,,10,23
KY,4205,234100796,2013,1,89,5,5,5,,,10,22.6
KY,4205,234100796,2013,1,89,5,5,5,,,10,21.6
KY,4206,234100796,2013,2,125,6,5,4,TR,,10,25.9
KY,4206,234100796,2013,2,125,6,5,4,TR,,10,22.7
KY,4206,234100796,2013,2,125,6,5,4,TR,,10,20
KY,4206,234100796,2013,2,125,6,5,4,TR,,10,19.1
KY,4072,234101182,2013,1,101,5,3,3,,,10,23.9
KY,4072,234101182,2013,1,101,5,3,3,,,10,23.5
KY,4072,234101182,2013,1,101,5,3,3,,,10,22.8
KY,4073,234101182,2013,2,139,4,4,4,TR,,10,23.7
KY,4073,234101182,2013,2,139,4,4,4,TR,,10,23.7
KY,4073,234101182,2013,2,139,4,4,4,TR,,10,21.4
KY,4073,234101182,2013,2,139,4,4,4,TR,,10,19.1
KY,4080,234101274,2013,1,103,5,5,4,,,10,23.9
KY,4080,234101274,2013,1,103,5,5,4,,,10,21.8
KY,4080,234101274,2013,1,103,5,5,4,,,10,20.4
KY,4081,234101274,2013,2,144,3,2,2,,,10,28.4
KY,4081,234101274,2013,2,144,3,2,2,,,10,25.5
KY,4350,234101274,2013,,192,4,3,2,,,10,24.9
KY,4350,234101274,2013,,192,4,3,2,,,10,24.3
KY,4305,243149085,2013,1,99,4,2,2,,,10,23
KY,4305,243149085,2013,1,99,4,2,2,,,10,22.7
KY,4243,243149864,2013,3,131,5,5,3,TR,,11,25.3
KY,4243,243149864,2013,3,131,5,5,3,TR,,11,25.1
KY,4243,243149864,2013,3,131,5,5,3,TR,,11,22.6
KY,4150,254142600,2013,1,97,5,5,3,,,10,25.5
KY,4150,254142600,2013,1,97,5,5,3,,,10,25
KY,4150,254142600,2013,1,97,5,5,3,,,10,24.8
KY,4349,254142623,2013,1,131,6,5,4,TI,,10,24.5
KY,4349,254142623,2013,1,131,6,5,4,TI,,10,24.5
KY,4349,254142623,2013,1,131,6,5,4,TI,,10,24.1
KY,4349,254142623,2013,1,131,6,5,4,TI,,10,23.9
KY,4161,254142827,2013,1,97,5,5,5,,,11,24.6
KY,4161,254142827,2013,1,97,5,5,5,,,11,24.6
KY,4161,254142827,2013,1,97,5,5,5,,,11,21.1
KY,4161,254142827,2013,1,97,5,5,5,,,11,21
KY,4161,254142827,2013,1,97,5,5,5,,,11,15
KY,4162,254142827,2013,2,135,5,4,4,TI,,10,24.1
KY,4162,254142827,2013,2,135,5,4,4,TI,,10,22.8
KY,4162,254142827,2013,2,135,5,4,4,TI,,10,21.8
KY,4162,254142827,2013,2,135,5,4,4,TI,,10,16.3
KY,4131,254142842,2013,1,91,5,3,3,,,9,24.2
KY,4131,254142842,2013,1,91,5,3,3,,,9,23.9
KY,4131,254142842,2013,1,91,5,3,3,,,9,23.2
KY,4351,254142842,2013,4,194,2,2,2,,,10,23.7
KY,4351,254142842,2013,4,194,2,2,2,,,10,23.1
KY,4201,254142853,2013,1,102,5,4,4,,,10,24.4
KY,4201,254142853,2013,1,102,5,4,4,,,10,23.6
KY,4201,254142853,2013,1,102,5,4,4,,,10,23.4
KY,4201,254142853,2013,1,102,5,4,4,,,10,20
KY,4204,254142853,2013,4,186,2,1,1,,,10,22.8
KY,4224,254142856,2013,2,107,6,5,4,,,10,25.5
KY,4224,254142856,2013,2,107,6,5,4,,,10,24
KY,4224,254142856,2013,2,107,6,5,4,,,10,23.5
KY,4224,254142856,2013,2,107,6,5,4,,,10,21.3
KY,4225,254142856,2013,3,145,6,5,5,AS,,10,20.2
KY,4225,254142856,2013,3,145,6,5,5,AS,,10,17.3
KY,4225,254142856,2013,3,145,6,5,5,AS,,10,15.4
KY,4225,254142856,2013,3,145,6,5,5,AS,,10,15.4
KY,4225,254142856,2013,3,145,6,5,5,AS,,10,15.2
KY,4226,254142856,2013,4,180,6,5,4,,,10,23.2
KY,4226,254142856,2013,4,180,6,5,4,,,10,22.1
KY,4226,254142856,2013,4,180,6,5,4,,,10,20.5
KY,4226,254142856,2013,4,180,6,5,4,,,10,19.6
KY,4107,254142882,2013,1,98,6,4,4,,,10,24.3
KY,4107,254142882,2013,1,98,6,4,4,,,10,23.6
KY,4124,254142888,2013,1,99,4,4,4,TI,,10,24.6
KY,4124,254142888,2013,1,99,4,4,4,TI,,10,23.8
KY,4124,254142888,2013,1,99,4,4,4,TI,,10,23.8
KY,4124,254142888,2013,1,99,4,4,4,TI,,10,22.8
KY,4125,254142888,2013,2,138,5,5,3,,,10,21.8
KY,4125,254142888,2013,2,138,5,5,3,,,10,19.9
KY,4125,254142888,2013,2,138,5,5,3,,,10,12.2
KY,4165,254142948,2013,1,99,5,5,5,TR,,10,25.4
KY,4165,254142948,2013,1,99,5,5,5,TR,,10,25.1
KY,4165,254142948,2013,1,99,5,5,5,TR,,10,24.3
KY,4165,254142948,2013,1,99,5,5,5,TR,,10,23
KY,4165,254142948,2013,1,99,5,5,5,TR,,10,21.4
KY,4166,254142948,2013,2,138,5,3,1,,,10,19.1
KY,4110,254142972,2013,1,100,9,4,4,,,10,26.1
KY,4110,254142972,2013,1,100,9,4,4,,,10,24.6
KY,4110,254142972,2013,1,100,9,4,4,,,10,21.7
KY,4110,254142972,2013,1,100,9,4,4,,,10,21.6
KY,4112,254142972,2013,3,192,5,4,4,,,10,23.4
KY,4112,254142972,2013,3,192,5,4,4,,,10,20.1
KY,4112,254142972,2013,3,192,5,4,4,,,10,19.6
KY,4197,255196059,2013,1,102,5,5,5,,,10,25.5
KY,4197,255196059,2013,1,102,5,5,5,,,10,25
KY,4197,255196059,2013,1,102,5,5,5,,,10,24.2
KY,4197,255196059,2013,1,102,5,5,5,,,10,22.3
KY,4197,255196059,2013,1,102,5,5,5,,,10,22
KY,4287,255196102,2013,1,91,4,3,3,,,9,27.1
KY,4287,255196102,2013,1,91,4,3,3,,,9,25
KY,4287,255196102,2013,1,91,4,3,3,,,9,24.5
KY,4288,255196102,2013,2,132,7,5,3,TR,,11,24.3
KY,4288,255196102,2013,2,132,7,5,3,TR,,11,24.2
KY,4288,255196102,2013,2,132,7,5,3,TR,,11,23.9
KY,4289,255196102,2013,3,170,3,3,3,AS,,10,25.9
KY,4289,255196102,2013,3,170,3,3,3,AS,,10,25.3
KY,4289,255196102,2013,3,170,3,3,3,AS,,10,24.8
KY,4168,255196281,2013,1,102,5,5,4,,,10,26
KY,4168,255196281,2013,1,102,5,5,4,,,10,25.1
KY,4168,255196281,2013,1,102,5,5,4,,,10,22.8
KY,4168,255196281,2013,1,102,5,5,4,,,10,20.4
KY,4169,255196281,2013,2,140,5,5,5,,,10,22.8
KY,4169,255196281,2013,2,140,5,5,5,,,10,20.5
KY,4169,255196281,2013,2,140,5,5,5,,,10,19.7
KY,4169,255196281,2013,2,140,5,5,5,,,10,19.2
KY,4169,255196281,2013,2,140,5,5,5,,,10,16
KY,4085,255196286,2013,1,100,5,5,4,,,10,19.4
KY,4085,255196286,2013,1,100,5,5,4,,,10,18.1
KY,4085,255196286,2013,1,100,5,5,4,,,10,15.8
KY,4085,255196286,2013,1,100,5,5,4,,,10,14.1
KY,4086,255196286,2013,2,140,6,6,4,TI,,10,18.5
KY,4086,255196286,2013,2,140,6,6,4,TI,,10,15.4
KY,4086,255196286,2013,2,140,6,6,4,TI,,10,15.4
KY,4086,255196286,2013,2,140,6,6,4,TI,,10,15
KY,4178,255196286,2013,5,203,4,2,2,,,,18.3
KY,4178,255196286,2013,5,203,4,2,2,,,,17.4
KY,4250,255196296,2013,2,126,5,5,5,,,9,25.1
KY,4250,255196296,2013,2,126,5,5,5,,,9,21.7
KY,4250,255196296,2013,2,126,5,5,5,,,9,20.3
KY,4250,255196296,2013,2,126,5,5,5,,,9,20.2
KY,4250,255196296,2013,2,126,5,5,5,,,9,17.9
KY,4251,255196296,2013,3,166,5,5,5,BI,yes,9,25.7
KY,4251,255196296,2013,3,166,5,5,5,BI,yes,9,25
KY,4251,255196296,2013,3,166,5,5,5,BI,yes,9,23.5
KY,4251,255196296,2013,3,166,5,5,5,BI,yes,9,22.5
KY,4251,255196296,2013,3,166,5,5,5,BI,yes,9,17.9
KY,4252,255196296,2013,4,206,4,3,3,,,10,25.1
KY,4252,255196296,2013,4,206,4,3,3,,,10,24
KY,4252,255196296,2013,4,206,4,3,3,,,10,23.4
KY,4126,255196416,2013,3,166,3,2,2,,,10,19.9
KY,4126,255196416,2013,3,166,3,2,2,,,10,17.6
KY,4179,255196416,2013,1,101,5,5,5,TI,,10,23.4
KY,4179,255196416,2013,1,101,5,5,5,TI,,10,22.4
KY,4179,255196416,2013,1,101,5,5,5,TI,,10,22.2
KY,4179,255196416,2013,1,101,5,5,5,TI,,10,21.2
KY,4179,255196416,2013,1,101,5,5,5,TI,,10,17.3
KY,4098,255196431,2013,2,139,5,4,4,TI,,10,20.2
KY,4098,255196431,2013,2,139,5,4,4,TI,,10,19.9
KY,4098,255196431,2013,2,139,5,4,4,TI,,10,18
KY,4098,255196431,2013,2,139,5,4,4,TI,,10,14.1
KY,4094,255196455,2013,1,99,5,5,5,TI,,10,27
KY,4094,255196455,2013,1,99,5,5,5,TI,,10,25.8
KY,4094,255196455,2013,1,99,5,5,5,TI,,10,24.3
KY,4094,255196455,2013,1,99,5,5,5,TI,,10,23.7
KY,4094,255196455,2013,1,99,5,5,5,TI,,10,20.9
KY,4095,255196455,2013,2,137,4,4,4,TR,,10,22.3
KY,4095,255196455,2013,2,137,4,4,4,TR,,10,20.5
KY,4095,255196455,2013,2,137,4,4,4,TR,,10,20
KY,4095,255196455,2013,2,137,4,4,4,TR,,10,17.3
KY,4355,255196455,2013,4,196,3,3,2,,,10,26.5
KY,4355,255196455,2013,4,196,3,3,2,,,10,24.2
KY,4083,255196464,2013,1,100,5,5,4,TR,,11,20.3
KY,4083,255196464,2013,1,100,5,5,4,TR,,11,18.9
KY,4083,255196464,2013,1,100,5,5,4,TR,,11,17.3
KY,4083,255196464,2013,1,100,5,5,4,TR,,11,13.6
KY,4084,255196464,2013,2,138,5,5,2,TI,,10,21.8
KY,4084,255196464,2013,2,138,5,5,2,TI,,10,20.3
KY,4077,255196495,2013,1,101,6,6,6,,,10,23.6
KY,4077,255196495,2013,1,101,6,6,6,,,10,22.1
KY,4077,255196495,2013,1,101,6,6,6,,,10,20.6
KY,4077,255196495,2013,1,101,6,6,6,,,10,20.4
KY,4077,255196495,2013,1,101,6,6,6,,,10,19.7
KY,4077,255196495,2013,1,101,6,6,6,,,10,19.3
KY,4142,255196499,2013,2,107,5,5,2,,,,19.5
KY,4142,255196499,2013,2,107,5,5,2,,,,13.4
KY,4325,257183931,2013,1,113,5,5,5,TR,,10,24.5
KY,4325,257183931,2013,1,113,5,5,5,TR,,10,23.7
KY,4325,257183931,2013,1,113,5,5,5,TR,,10,23.5
KY,4325,257183931,2013,1,113,5,5,5,TR,,10,22.8
KY,4325,257183931,2013,1,113,5,5,5,TR,,10,22
KY,4213,257183948,2013,1,91,6,5,5,,,10,23.1
KY,4213,257183948,2013,1,91,6,5,5,,,10,22.8
KY,4213,257183948,2013,1,91,6,5,5,,,10,21.8
KY,4213,257183948,2013,1,91,6,5,5,,,10,21.4
KY,4213,257183948,2013,1,91,6,5,5,,,10,21.2
KY,4214,257183948,2013,2,131,7,6,6,AS,,10,25.8
KY,4214,257183948,2013,2,131,7,6,6,AS,,10,25.5
KY,4214,257183948,2013,2,131,7,6,6,AS,,10,24.9
KY,4214,257183948,2013,2,131,7,6,6,AS,,10,24.1
KY,4214,257183948,2013,2,131,7,6,6,AS,,10,23.1
KY,4214,257183948,2013,2,131,7,6,6,AS,,10,22.3
KY,4215,257183948,2013,3,167,7,6,3,AS,,10,24.8
KY,4215,257183948,2013,3,167,7,6,3,AS,,10,23.8
KY,4215,257183948,2013,3,167,7,6,3,AS,,10,22.4
KY,4216,257183948,2013,4,201,6,6,4,,,10,23.5
KY,4216,257183948,2013,4,201,6,6,4,,,10,21.3
KY,4216,257183948,2013,4,201,6,6,4,,,10,21.2
KY,4216,257183948,2013,4,201,6,6,4,,,10,20.2
KY,4121,257183963,2013,1,99,5,3,3,,,10,33.6
KY,4121,257183963,2013,1,99,5,3,3,,,10,29.3
KY,4294,257184068,2013,4,176,4,4,4,,,9,21.9
KY,4294,257184068,2013,4,176,4,4,4,,,9,21.7
KY,4294,257184068,2013,4,176,4,4,4,,,9,18.8
KY,4294,257184068,2013,4,176,4,4,4,,,9,18.7
KY,4311,266123737,2013,1,112,6,6,6,TI,,10,25.6
KY,4311,266123737,2013,1,112,6,6,6,TI,,10,24.6
KY,4311,266123737,2013,1,112,6,6,6,TI,,10,24.1
KY,4311,266123737,2013,1,112,6,6,6,TI,,10,24
KY,4311,266123737,2013,1,112,6,6,6,TI,,10,23.8
KY,4311,266123737,2013,1,112,6,6,6,TI,,10,22.6
KY,4113,266123738,2013,1,115,6,6,6,,,10,22.9
KY,4113,266123738,2013,1,115,6,6,6,,,10,21.4
KY,4113,266123738,2013,1,115,6,6,6,,,10,21
KY,4113,266123738,2013,1,115,6,6,6,,,10,20.5
KY,4113,266123738,2013,1,115,6,6,6,,,10,20.4
KY,4113,266123738,2013,1,115,6,6,6,,,10,13.8
KY,4114,266123738,2013,1,152,5,4,1,,,10,14.8
KY,4115,266123738,2013,2,184,4,4,4,,,10,24.5
KY,4115,266123738,2013,2,184,4,4,4,,,10,22.5
KY,4115,266123738,2013,2,184,4,4,4,,,10,22.4
KY,4115,266123738,2013,2,184,4,4,4,,,10,18.3
KY,4069,266123739,2013,3,123,4,4,4,,,10,26.9
KY,4069,266123739,2013,3,123,4,4,4,,,10,26.2
KY,4069,266123739,2013,3,123,4,4,4,,,10,25.5
KY,4069,266123739,2013,3,123,4,4,4,,,10,13.8
KY,4239,266123783,2013,1,132,5,5,5,TI,,10,24.2
KY,4239,266123783,2013,1,132,5,5,5,TI,,10,21.9
KY,4239,266123783,2013,1,132,5,5,5,TI,,10,21.5
KY,4239,266123783,2013,1,132,5,5,5,TI,,10,21.2
KY,4239,266123783,2013,1,132,5,5,5,TI,,10,18.7
KY,4240,266123783,2013,2,171,4,4,3,,,10,24.3
KY,4240,266123783,2013,2,171,4,4,3,,,10,23.6
KY,4240,266123783,2013,2,171,4,4,3,,,10,22
KY,4237,266123841,2013,1,155,4,4,4,,,10,24.6
KY,4237,266123841,2013,1,155,4,4,4,,,10,23.9
KY,4237,266123841,2013,1,155,4,4,4,,,10,21.6
KY,4237,266123841,2013,1,155,4,4,4,,,10,21.5
KY,4238,266123841,2013,2,191,5,4,4,,,10,25.4
KY,4238,266123841,2013,2,191,5,4,4,,,10,24.7
KY,4238,266123841,2013,2,191,5,4,4,,,10,24.3
KY,4238,266123841,2013,2,191,5,4,4,,,10,21.4
KY,4183,266123848,2013,2,137,5,4,3,AS,,10,18.8
KY,4183,266123848,2013,2,137,5,4,3,AS,,10,17.3
KY,4183,266123848,2013,2,137,5,4,3,AS,,10,15.5
KY,4284,266123861,2013,1,99,5,4,4,,,9,23.7
KY,4284,266123861,2013,1,99,5,4,4,,,9,23.2
KY,4284,266123861,2013,1,99,5,4,4,,,9,23.2
KY,4284,266123861,2013,1,99,5,4,4,,,9,22.8
KY,4285,266123861,2013,2,141,5,4,3,AS,,10,26.1
KY,4285,266123861,2013,2,141,5,4,3,AS,,10,23.1
KY,4285,266123861,2013,2,141,5,4,3,AS,,10,20.7
KY,4286,266123861,2013,3,176,5,4,3,AS,,9,26.6
KY,4286,266123861,2013,3,176,5,4,3,AS,,9,24.3
KY,4286,266123861,2013,3,176,5,4,3,AS,,9,15.5
KY,4327,266123888,2013,1,107,5,4,4,,,9,24.3
KY,4327,266123888,2013,1,107,5,4,4,,,9,24.2
KY,4327,266123888,2013,1,107,5,4,4,,,9,20.4
KY,4327,266123888,2013,1,107,5,4,4,,,9,18.9
KY,4328,266123888,2013,2,144,6,5,5,TI,,10,21.2
KY,4328,266123888,2013,2,144,6,5,5,TI,,10,20.2
KY,4328,266123888,2013,2,144,6,5,5,TI,,10,19.5
KY,4328,266123888,2013,2,144,6,5,5,TI,,10,19.4
KY,4328,266123888,2013,2,144,6,5,5,TI,,10,18.3
KY,4282,266123889,2013,2,141,4,3,3,TR,,10,23.4
KY,4282,266123889,2013,2,141,4,3,3,TR,,10,23.2
KY,4282,266123889,2013,2,141,4,3,3,TR,,10,22.1
KY,4283,266123889,2013,3,182,4,3,3,,,10,25.3
KY,4283,266123889,2013,3,182,4,3,3,,,10,24.5
KY,4283,266123889,2013,3,182,4,3,3,,,10,22.9
KY,4330,266123901,2013,1,109,4,3,3,,,10,26.8
KY,4330,266123901,2013,1,109,4,3,3,,,10,24.1
KY,4330,266123901,2013,1,109,4,3,3,,,10,18.2
KY,4331,266123901,2013,2,143,5,5,5,,,10,24.8
KY,4331,266123901,2013,2,143,5,5,5,,,10,24.5
KY,4331,266123901,2013,2,143,5,5,5,,,10,23.7
KY,4331,266123901,2013,2,143,5,5,5,,,10,23.3
KY,4331,266123901,2013,2,143,5,5,5,,,10,23.2
KY,4332,266123901,2013,3,179,5,5,5,AS,,10,24.4
KY,4332,266123901,2013,3,179,5,5,5,AS,,10,23.3
KY,4332,266123901,2013,3,179,5,5,5,AS,,10,22.9
KY,4332,266123901,2013,3,179,5,5,5,AS,,10,22.3
KY,4332,266123901,2013,3,179,5,5,5,AS,,10,22
KY,4116,266123915,2013,1,147,3,3,3,AS,,10,22.9
KY,4116,266123915,2013,1,147,3,3,3,AS,,10,21.8
KY,4116,266123915,2013,1,147,3,3,3,AS,,10,17.1
KY,4354,266123915,2013,2,188,3,3,3,,,10,23.6
KY,4354,266123915,2013,2,188,3,3,3,,,10,22.7
KY,4354,266123915,2013,2,188,3,3,3,,,10,20.6
KY,4312,266123916,2013,2,149,5,3,3,AS,,11,26.2
KY,4312,266123916,2013,2,149,5,3,3,AS,,11,24.1
KY,4312,266123916,2013,2,149,5,3,3,AS,,11,22.4
KY,4346,266123929,2013,3,155,4,4,3,,,9,24.1
KY,4346,266123929,2013,3,155,4,4,3,,,9,24
KY,4346,266123929,2013,3,155,4,4,3,,,9,23.9
KY,4303,266123939,2013,3,157,4,4,2,,,9,25.4
KY,4303,266123939,2013,3,157,4,4,2,,,9,22.4
KY,4304,266123939,2013,4,204,3,3,3,,,10,28
KY,4304,266123939,2013,4,204,3,3,3,,,10,26.5
KY,4304,266123939,2013,4,204,3,3,3,,,10,21.9
KY,4335,266123944,2013,1,120,6,5,5,,,10,24.5
KY,4335,266123944,2013,1,120,6,5,5,,,10,23.4
KY,4335,266123944,2013,1,120,6,5,5,,,10,23
KY,4335,266123944,2013,1,120,6,5,5,,,10,22.3
KY,4335,266123944,2013,1,120,6,5,5,,,10,15.2
KY,4336,266123944,2013,2,161,5,5,4,,,10,25.2
KY,4336,266123944,2013,2,161,5,5,4,,,10,23.7
KY,4336,266123944,2013,2,161,5,5,4,,,10,23.7
KY,4336,266123944,2013,2,161,5,5,4,,,10,23.5
KY,4337,266123944,2013,3,207,4,4,3,,,10,20.5
KY,4337,266123944,2013,3,207,4,4,3,,,10,18.7
KY,4337,266123944,2013,3,207,4,4,3,,,10,13.7
KY,4233,266123957,2013,1,94,5,5,5,,,10,19.2
KY,4233,266123957,2013,1,94,5,5,5,,,10,18.9
KY,4233,266123957,2013,1,94,5,5,5,,,10,18.2
KY,4233,266123957,2013,1,94,5,5,5,,,10,16.9
KY,4233,266123957,2013,1,94,5,5,5,,,10,14.7
KY,4234,266123957,2013,2,131,6,4,4,,,10,27.6
KY,4234,266123957,2013,2,131,6,4,4,,,10,26.5
KY,4234,266123957,2013,2,131,6,4,4,,,10,25.6
KY,4234,266123957,2013,2,131,6,4,4,,,10,25.5
KY,4235,266123957,2013,3,166,5,4,2,,,8,19.1
KY,4235,266123957,2013,3,166,5,4,2,,,8,15.4
KY,4236,266123957,2013,4,200,5,3,2,,,10,16.8
KY,4236,266123957,2013,4,200,5,3,2,,,10,16.1
KY,4321,266123958,2013,3,168,6,6,5,,,10,27.5
KY,4321,266123958,2013,3,168,6,6,5,,,10,24.4
KY,4321,266123958,2013,3,168,6,6,5,,,10,22.8
KY,4321,266123958,2013,3,168,6,6,5,,,10,22.6
KY,4321,266123958,2013,3,168,6,6,5,,,10,21.9
KY,4322,266123958,2013,4,216,4,3,3,,,9,21.7
KY,4322,266123958,2013,4,216,4,3,3,,,9,20.5
KY,4322,266123958,2013,4,216,4,3,3,,,9,12.7
KY,4210,266123962,2013,1,132,7,6,4,AS,,10,25.2
KY,4210,266123962,2013,1,132,7,6,4,AS,,10,25.2
KY,4210,266123962,2013,1,132,7,6,4,AS,,10,24.5
KY,4210,266123962,2013,1,132,7,6,4,AS,,10,24.4
KY,4211,266123962,2013,2,169,5,4,3,,,10,24.3
KY,4211,266123962,2013,2,169,5,4,3,,,10,20.7
KY,4211,266123962,2013,2,169,5,4,3,,,10,20.6
KY,4212,266123962,2013,3,203,5,3,2,,,10,22.9
KY,4212,266123962,2013,3,203,5,3,2,,,10,15.3
KY,4091,266123981,2013,1,100,5,5,1,TR,,12,24.9
KY,4093,266123981,2013,3,168,5,4,3,AS,,10,26.9
KY,4093,266123981,2013,3,168,5,4,3,AS,,10,25.5
KY,4093,266123981,2013,3,168,5,4,3,AS,,10,25.1
KY,4118,266124000,2013,1,101,5,4,4,,,10,26.2
KY,4118,266124000,2013,1,101,5,4,4,,,10,25.8
KY,4118,266124000,2013,1,101,5,4,4,,,10,24
KY,4118,266124000,2013,1,101,5,4,4,,,10,20.6
KY,4119,266124000,2013,2,137,6,5,2,,,10,19.8
KY,4119,266124000,2013,2,137,6,5,2,,,10,19.7
KY,4120,266124000,2013,3,171,5,2,2,,,10,23.7
KY,4120,266124000,2013,3,171,5,2,2,,,10,23.2
KY,4309,266126004,2013,2,172,4,4,4,,,10,24.9
KY,4309,266126004,2013,2,172,4,4,4,,,10,20.2
KY,4309,266126004,2013,2,172,4,4,4,,,10,19.7
KY,4309,266126004,2013,2,172,4,4,4,,,10,19.3
KY,4297,266126033,2013,3,178,5,3,3,AS,,10,24.5
KY,4297,266126033,2013,3,178,5,3,3,AS,,10,23.3
KY,4297,266126033,2013,3,178,5,3,3,AS,,10,22.4
KY,4279,266126043,2013,3,163,4,0,0,,,9,25.3
KY,4279,266126043,2013,3,163,4,0,0,,,9,24.5
KY,4279,266126043,2013,3,163,4,0,0,,,9,23.1
KY,4503,190159677,2014,1,101,5,5,3,no,,10,22.6
KY,4503,190159677,2014,1,101,5,5,3,no,,10,22.6
KY,4503,190159677,2014,1,101,5,5,3,no,,10,20.1
KY,4426,190159711,2014,3,149,5,4,1,AS,,10,15.1
KY,4447,190159711,2014,1,104,5,5,4,no,,10,23.8
KY,4447,190159711,2014,1,104,5,5,4,no,,10,22
KY,4447,190159711,2014,1,104,5,5,4,no,,10,21.1
KY,4447,190159711,2014,1,104,5,5,4,no,,10,20.4
KY,4434,190159772,2014,1,135,5,5,4,no,,10,21.4
KY,4434,190159772,2014,1,135,5,5,4,no,,10,20.6
